solution_id_1,designation,source_id_1,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,recno,Name,VType,logPer,<Jmag>,<Hmag>,<Kmag>,[Fe/H]l,[Fe/H],e_[Fe/H],Nsp,Mod,e_Mod,Rgal,e_Rgal,Notes,Ref,_RA,_DE,Separation,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,main_type,other_types,radvel,redshift,sp_type,morph_type,plx,pmra_x,pmdec_x,size_maj,size_min,size_angle,B_x,V,R_x,J,H,K,u,g,r_xa,i,z,angDist,solution_id_2,source_id_2,pf,pf_error,p1_o,p1_o_error,p2_o,p2_o_error,p3_o,p3_o_error,epoch_g,epoch_g_error,epoch_bp,epoch_bp_error,epoch_rp,epoch_rp_error,int_average_g,int_average_g_error,int_average_bp,int_average_bp_error,int_average_rp,int_average_rp_error,peak_to_peak_g,peak_to_peak_g_error,peak_to_peak_bp,peak_to_peak_bp_error,peak_to_peak_rp,peak_to_peak_rp_error,metallicity,metallicity_error,r21_g,r21_g_error,r31_g,r31_g_error,phi21_g,phi21_g_error,phi31_g,phi31_g_error,num_clean_epochs_g,num_clean_epochs_bp,num_clean_epochs_rp,g_absorption,g_absorption_error,type_best_classification,type2_best_sub_classification,mode_best_classification,multi_mode_best_classification
1635721458409799680,Gaia DR2 470386952863752576,470386952863752576,1295484018,2015.5,61.53736310413193,0.03087486287397547,58.80874503615795,0.02302208324752056,0.13213153596767543,0.043067844501366075,3.0679858,-0.25445457762827917,0.05247039541411805,-0.3286410421014142,0.0507391180203073,-0.26537034,0.33255714,-0.39482656,0.3551494,0.033004694,0.25684306,-0.39033577,0.018166548,0.29050952,0.035523925,336,336,328,8,8.546517,591.55835,0.0,0.0,31,true,316.62756,1.4247105466134804,0.0064611186580313,-0.07569851,38,14,0.0362652,0,41,false,354,1464214.4753226335,14289.889499110483,102.465065,10.274354,41,468828.62311620614,17543.740517930128,26.723413,11.173853,40,1424236.6454090788,35645.0922826157,39.95604,9.377965,1.2928879,0,1.795888,0.89949894,0.896389,-32.76462558959514,4.780954220760215,12,6500.0,3.5,0.0,VARIABLE,145.91019895002924,4.917748632677689,71.96364920603348,37.138740594844535,100001,4116.0,4018.6533,4218.3667,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=470386952863752576,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=470386952863752576,40,LO Cam,DCEP,1.1017,0.0,0.0,0.0,-0.05,-0.08,,,13.03,0.23,11487,587,"c ",LIII,61.53742,58.80875,0.10757283506115735,V* LO Cam,61.5373652196,58.8087464511,0.0,0.0,90.0,11,04 06 08.96765,+58 48 31.4872,deltaCep,Ce*|V* |*  |IR |cC*,-32.76,,,,0.1321,-0.25,-0.33,,,,12.1,11.04,,7.941,7.4,7.252,,,,,,0.006442,369295549951641967,470386952863752576,12.650050043344393,3.097629694827584E-4,,,,,,,1669.726529172371,4.380709925634801E-4,1669.7689888986613,4.380709925634801E-4,1669.873551699878,4.380709925634801E-4,10.260165401871175,0.0031658144493829843,11.187951496182434,0.003074793595848514,9.37441106602412,0.002371394229616294,0.6307801077662738,6.791357452405E-4,0.9573272219070823,0.01998522380740515,0.5747736090497657,0.013802842488786058,,,0.22940111447466097,0.018555774156943088,0.11129989481829708,0.006342463342922081,4.024759072650959,0.052195892589781606,0.8059524469311103,0.041874233967753666,35,35,36,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 473043922712140928,473043922712140928,724402692,2015.5,58.590702090472085,0.18312836798086587,58.65332943430566,0.12324140146438414,1.500396656729265,0.18239496157632412,8.226086,-2.033327662986979,0.30887081420606066,1.2257113060739246,0.26401361588379696,-0.26672375,-0.1351095,-0.6628738,0.2310118,0.11955312,0.3199266,-0.31677938,0.28987068,0.16416276,0.07980203,345,345,303,42,84.8642,10872.664,0.8167276651580705,222.96290342645958,31,true,1.3541086,1.4003866989845353,0.03916930970551007,-0.04065417,37,15,0.17612997,0,47,false,370,8551959.008624326,188853.4678715335,45.28357,8.358202,40,3073829.442584577,119592.14235224154,25.702604,9.132189,40,9507850.641630806,241756.7748435553,39.328167,7.3167143,1.4712044,0,1.8154745,0.7739868,1.0414877,-10.242087038642964,6.221275918162799,16,4250.0,4.5,0.0,VARIABLE,144.853190153338,3.798685773708115,70.0542257013396,37.36963885350459,102001,4060.0,3928.0,4333.6665,,,,,,,200111,31.391851,27.55231,33.53714,241.23077,207.30194,275.1596,http://geadata.esac.esa.int/data-server/datalink/links?ID=473043922712140928,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=473043922712140928,46,RW Cam,DCEP,1.2152,5.817,5.289,5.077,0.11,0.08,,,11.21,0.05,9414,451,"a ",LIII,58.5907,58.65332,0.03418839627133225,V* RW Cam,58.5907189193,58.6533241569,0.0,0.0,90.0,146,03 54 21.77254,+58 39 11.9670,deltaCep,V* |cC*|IR |*  |** |**,-25.0,,F8,,1.5004,-2.03,1.23,0.005,0.0,99,10.02,8.72,,5.687,5.187,4.979,,,,,,0.0368,369295549951641967,473043922712140928,16.41668818764693,3.32758976765753E-4,,,,,,,1660.6282361450808,4.7059225794352156E-4,1660.6298613360834,4.7059225794352156E-4,1661.4453080579183,4.7059225794352156E-4,8.091809870634517,0.0018648667502680276,8.940974726307426,0.004077843871780777,7.1759016264640705,7.619777573150312E-4,0.7165712406135034,0.0029978930531356436,0.9349734413836561,0.005407628486000571,0.57891746976411,0.0014928201494291166,,,0.3742643018362508,0.015491992510391885,0.24748847259590798,0.00609312097516297,4.385201033775769,0.039445884172827156,1.0195852543086747,0.08044514275291063,40,39,40,,,T2CEP,W_VIR,NOT_APPLICABLE,
1635721458409799680,Gaia DR2 473293889810320128,473293889810320128,1099278120,2015.5,57.106976780676625,0.024018938655893104,59.44226843560676,0.02085621585730544,0.7156038455420474,0.0314775297264727,22.733799,0.5646818633196312,0.04527454278423246,-0.70995944890087,0.04707234089038604,-0.09291309,0.22789907,-0.46764097,0.1466506,-0.11728962,0.14664935,-0.32528186,-0.026854508,0.17303799,0.32097802,364,364,351,13,12.38586,783.6448,0.0,0.0,31,true,247.8655,1.3727268997520021,0.0056267801568238365,0.0030747813,41,16,0.036976658,0,43,true,372,1828075.8193339203,13462.676113236683,135.78844,10.0333805,42,436505.4401320071,13197.82034849245,33.074055,11.251414,42,2046569.3349935105,40011.71675649234,51.14925,8.984354,1.3582996,0,2.2670603,1.2180338,1.0490265,-27.596650843338665,3.9158819332419523,12,4500.0,4.5,0.0,VARIABLE,143.76098665738823,3.9297105155951533,69.39105623297459,38.334252837366435,100001,3745.1,3610.75,3889.505,,,,,,,200111,39.692413,36.799824,42.701145,279.2309,259.7519,298.7099,http://geadata.esac.esa.int/data-server/datalink/links?ID=473293889810320128,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=473293889810320128,43,OX Cam,DCEP,0.705,7.329,6.74,6.478,-0.01,-0.04,,,10.82,0.06,9152,451,"c ",LIII,57.107,59.44225,0.07880844485457243,V* OX Cam,57.1069719985,59.4422714924,0.0,0.0,90.0,9,03 48 25.67328,+59 26 32.1774,deltaCep,*  |IR |cC*|V*,-27.6,,F6-G1Ib,,0.7156,0.57,-0.71,,,,11.99,10.81,,7.4,6.768,6.505,,,,,,0.014061,369295551293819386,473293889810320128,5.06643026775443,1.7330250943025926E-5,,,,,,,1691.3370879411677,2.4508675922956386E-5,1691.2383127813594,2.4508675922956386E-5,1726.8307344813288,2.4508675922956386E-5,9.995532270971516,1.7786479247672906E-4,11.165368088242802,4.6613456536423654E-4,8.95258836197364,1.3658672813437523E-4,0.48909472579842905,7.172426146750479E-4,0.7413075110242708,0.002283232386716268,0.48112639008751934,9.935516507102696E-4,0.1931572848054568,0.23383992822220573,0.35021608873159954,0.0017737779006802522,,,4.6457117320309695,0.003565056129789319,,,36,34,32,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 486834100624652800,486834100624652800,65769671,2015.5,54.0839471503957,0.02178082946929005,62.287226747237675,0.020517632540982718,0.1699251514548203,0.028023853011194647,6.06359,0.3307125912523412,0.039340008673063705,0.4287546963990019,0.04285800379218055,-0.14917812,0.22099704,-0.5093807,0.17606883,-0.13255233,0.16843116,-0.36303937,-0.06607178,0.17664988,0.07761699,336,318,333,3,11.423852,715.09827,0.0,3.1628524315843676E-15,31,true,219.6903,1.3909947690762292,0.005360790256802018,-0.038103208,38,16,0.032566633,0,40,false,354,156303.4078226142,1149.2598382572294,136.00354,12.7034445,39,43473.28421440783,1353.2747719646115,32.124508,13.755832,39,169601.94383227883,3306.0775456728625,51.30005,11.688343,1.3632154,0,2.0674887,1.0523872,1.0151014,-46.52580841625594,4.405364582654488,16,6500.0,3.5,0.0,VARIABLE,140.85754835601853,5.300839182648088,68.6449942855789,41.48507985215985,100001,3815.98,3649.3333,4162.39,,,,,,,200111,45.95003,38.620014,50.242466,403.35803,292.41794,514.2981,http://geadata.esac.esa.int/data-server/datalink/links?ID=486834100624652800,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=486834100624652800,38,AM Cam,CEP,0.6018,10.179,9.517,9.313,-0.13,-0.16,,,13.28,0.07,11785,456,"c ",LIII,54.08396,62.28719,0.13402771413277545,V* AM Cam,54.0839440885,62.2872249012,0.0,0.0,90.0,23,03 36 20.14658,+62 17 14.0096,Cepheid,Ce*|V* |*  |IR,-46.53,,,,0.1699,0.33,0.43,,,,,,,10.028,9.422,9.226,,,,,,0.008393,369295549951641967,486834100624652800,3.9968976336395383,1.1870604965776018E-5,,,,,,,1692.6374129178942,1.6787570536173854E-5,1692.6329204818503,1.6787570536173854E-5,1692.6494217144234,1.6787570536173854E-5,12.740297756576801,8.868637661475025E-5,13.792213303955386,3.598472886322751E-4,11.719068968297467,2.543254094749406E-4,0.43987231429406215,3.643403203982041E-4,0.6098608029330599,0.0022115170842889305,0.38383134069767877,0.0013654958250990034,-0.011395132386661011,0.22499750601805046,0.4036970575845679,0.0012146963269105077,0.17259001845656732,8.945660639783318E-4,4.472794362754875,0.003579552524856168,2.8284248004343002,0.004525938886065114,39,39,37,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 505178760644698880,505178760644698880,94915801,2015.5,31.259129354271,0.019525150915036923,57.142934996766634,0.024804860873234604,0.11543559735075098,0.03136132213657882,3.680827,-1.0535276788536134,0.06328275755370116,0.20538179914625582,0.06423137146623166,0.17818086,0.0056014196,0.109535605,-0.1468861,-0.059364147,-0.18861113,-0.06897351,0.136399,0.17181216,0.16032363,289,289,288,1,-0.40645772,272.78873,0.0,0.0,31,true,302.00522,1.5350076308331257,0.004973631743900752,-0.06363158,33,14,0.047778632,0,35,false,307,213383.53633223553,1610.5902890435661,132.48778,12.365463,33,98130.39008908308,2872.6250365744363,34.16053,12.87188,34,169281.35822375142,2929.950255808943,57.776188,11.690397,1.2531977,0,1.1814823,0.5064163,0.675066,,,0,,,,VARIABLE,132.82069696357885,-4.3090042655732095,51.94506089532925,41.202518260598026,100001,4895.3965,4870.19,4919.0,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=505178760644698880,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=505178760644698880,257,CI Per,CEP:,0.5286,10.666,10.427,10.293,-0.32,-0.35,,,14.38,0.07,14135,465,"c ",LIII,31.25912,57.14292,0.05699606169939716,V* CI Per,31.2591377149,57.1429341125,0.0,0.0,90.0,26,02 05 02.19305,+57 08 34.5628,Cepheid,Ce*|V* |*  |IR,,,,,0.1154,-1.05,0.21,,,,,,,10.759,10.457,10.321,,,,,,0.016637,369295549951641967,505178760644698880,,,3.297001675078999,6.8950221599622104E-6,,,,,1694.8182772283035,9.75103385148159E-6,1694.7925194318564,9.75103385148159E-6,1694.8122759746,9.75103385148159E-6,12.34108275018788,3.177438580908689E-4,12.816349993230038,0.001384370090075025,11.676058083791629,6.995062695007579E-4,0.41884374507439404,4.2547575954309533E-4,0.5252667555794961,0.0023977464063063363,0.31608996454724014,0.0012801857615129296,,,0.23222300827548514,0.0011699722506061775,0.07336534461293752,0.0015447193857265507,4.222083659137006,0.003576076009621517,1.7025201484421988,0.012669725477827395,35,33,34,,,DCEP,,FIRST_OVERTONE,
1635721458409799680,Gaia DR2 506581226385580288,506581226385580288,754558903,2015.5,27.779246339028735,0.01942088675660791,59.888214566459645,0.028316802715328993,0.33462905138754717,0.041980054194818456,7.9711437,-1.196993228288906,0.03199471797062297,-0.07042435727548663,0.06153012868697141,-0.5377036,0.20236774,-0.5239708,0.15016633,-0.172851,0.050960317,0.102332495,-0.14159381,0.06674552,-0.7059742,667,667,635,32,22.33376,1800.452,0.0,0.7273094396339227,31,true,295.83002,1.4833950328041177,0.005803866305541134,0.008684259,77,17,0.041901104,0,83,true,709,1314179.6390841494,10510.039885390515,125.040405,10.391729,80,477494.7912310191,14984.733307339206,31.865417,11.153967,81,1186686.064042885,23703.03107915064,50.06474,9.57608,1.2663268,0,1.5778866,0.76223755,0.81564903,-54.55712090951974,3.3846136608383555,25,4500.0,4.5,0.0,VARIABLE,130.3585417902517,-2.1202200322753946,51.53011764475398,44.47981854650842,100001,4231.0,4171.9497,4275.705,0.4085,0.1829,1.4417,0.2113,0.095,0.6803,200111,48.329033,47.3237,49.706825,674.3464,552.2895,796.40326,http://geadata.esac.esa.int/data-server/datalink/links?ID=506581226385580288,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=506581226385580288,131,VV Cas,DCEP,0.7929,8.316,7.88,7.697,-0.04,-0.07,,,12.49,0.05,10260,443,"a ",LIII,27.77928,59.8882,0.08028595114111281,V* VV Cas,27.7792566118,59.8882148697,0.0,0.0,90.0,75,01 51 07.02159,+59 53 17.5735,deltaCep,V* |cC*|*  |IR,-50.5,,F6,,0.3346,-1.2,-0.07,,,,11.85,10.73,,8.213,7.824,7.689,,,,,,0.018585,369295549951641967,506581226385580288,6.206266813297572,1.2852091040654932E-5,,,,,,,1685.383026229687,1.817560145454795E-5,1685.3453304977495,1.817560145454795E-5,1722.631190522931,1.817560145454795E-5,10.301657881316093,9.376491649747578E-5,11.014804982842763,1.5642475511650053E-4,9.502959645143967,8.52285402611485E-5,0.7128967522748137,5.144375430058693E-4,0.9134399534144482,5.858319663910194E-4,0.5735902687868268,3.7916049804807546E-4,-0.05637425115854722,0.23375884727223104,0.42415990326542835,4.644415317936527E-4,0.15827533296106114,6.212655810009107E-4,4.693114298757187,0.0011644281829523097,2.750282296038785,0.003727701769118817,76,76,77,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 506602976101284736,506602976101284736,686154980,2015.5,26.761308342108496,0.01091528337921603,59.606258440382234,0.014362806774214951,0.015002098072312694,0.021891245522883716,0.68530124,-0.9244041464036072,0.020573325381451076,0.19963888627204038,0.03585834805388479,-0.4993527,-0.017656188,-0.57716227,0.3345885,-0.0038060942,0.23570482,-0.22946578,0.12410348,-0.18246518,-0.7427646,646,97,643,3,0.059977107,639.4769,0.0,0.0,31,false,125.861984,1.4530171285578726,0.002979948016438974,-0.010164269,73,17,0.04296576,0,74,true,655,93006.5071445348,705.9423600839228,131.74802,13.267082,74,34265.60994827916,1016.2656167334983,33.71718,14.014242,72,87746.09286479985,1666.6001515252694,52.649757,12.403851,1.311862,0,1.6103916,0.74715996,0.86323166,-119.17402058015728,15.289972431095313,2,6000.0,3.5,0.0,VARIABLE,129.92059554827102,-2.508837853604081,50.70990880386242,44.48907590387847,100001,4285.4937,4176.585,4470.58,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=506602976101284736,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=506602976101284736,102,IO Cas,DCEP,0.7485,11.082,10.612,10.503,-0.49,-0.52,,,15.16,0.07,16998,499,"c ",LIII,26.76129,59.60625,0.04515933304124908,V* IO Cas,26.7613162088,59.6062575808,0.0,0.0,90.0,24,01 47 02.71589,+59 36 22.5273,deltaCep,cC*|V* |IR,-119.17,,,,0.015,-0.92,0.2,,,,14.84,,,11.048,10.534,10.422,,,,,,0.014659,369295549951641967,506602976101284736,5.604120183861134,5.728636213348905E-6,,,,,,,1689.1778837673512,8.101515026819673E-6,1689.127589491217,8.101515026819673E-6,1689.1896645547617,8.101515026819673E-6,13.191810946301487,7.135040283684458E-5,13.921274585124301,2.592852906130191E-4,12.349574538627943,1.54602754655739E-4,0.6699360132240599,3.345247592397576E-4,0.845890006765952,0.0016998087031785292,0.5484905159586759,0.0011527640670453052,-0.06745549918303873,0.23376233239533326,0.4274436154646133,5.302369382220296E-4,0.2029593996227815,3.499862175484567E-4,4.986322967228595,0.0012942007785473207,2.98811987452887,0.003042170224844588,74,74,72,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 506699870563323264,506699870563323264,1500770380,2015.5,33.281189184389135,0.027136710398267785,58.079951519160936,0.03357633276015176,0.22595780594135834,0.038646884867320604,5.8467274,-0.2616672471246838,0.07231370391480112,0.05260090944207287,0.08410517448731077,0.3529779,0.029541299,-0.36011618,-0.22274202,-0.37451112,-0.3045648,-0.23854806,0.30291736,0.28325897,0.51864964,233,233,213,20,5.3970456,337.71738,0.0,0.0,31,false,443.15622,1.5018221366828715,0.007754151226915603,0.10775825,27,13,0.064118035,0,32,false,241,530648.4545451096,7082.01052814219,74.92907,11.3763485,26,203883.4951205791,9064.273087120902,22.493088,12.077933,27,452677.38530245645,15295.50435952262,29.595453,10.622448,1.2372802,0,1.4554853,0.7015848,0.7539005,-30.765972497144524,9.956158645234876,4,5250.0,4.5,0.0,VARIABLE,133.5790195795968,-3.0931779778239172,53.79503615976604,41.554681564838084,100001,4373.4136,4263.35,4529.0,0.1435,0.039,1.4111,0.057,0.0113,0.4958,200111,41.085827,38.31144,43.23457,556.3665,415.61475,697.1183,http://geadata.esac.esa.int/data-server/datalink/links?ID=506699870563323264,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=506699870563323264,266,UX Per,DCEP,0.6595,9.577,9.171,9.009,-0.05,-0.08,,,13.39,0.07,11736,450,"c ",LIII,33.2813,58.07997,0.2211753296284796,V* UX Per,33.2811913152,58.0799512927,0.0,0.0,90.0,69,02 13 07.48592,+58 04 47.8247,deltaCep,cC*|*  |V* |IR,-41.5,,F5,,0.226,-0.26,0.05,,,,12.14,11.26,,9.481,9.059,8.897,,,,,,0.004137,369295549951641967,506699870563323264,4.565242915662015,2.3474110678629807E-5,,,,,,,1692.2599510437992,3.3197405686365375E-5,1692.3401856306548,3.3197405686365375E-5,1692.4229630841376,3.3197405686365375E-5,11.266917425442987,3.2749831886257086E-4,11.937774248180377,4.188984193180495E-4,10.550764749687662,2.7334900502537946E-4,0.7977516981090602,0.0016028416139510972,0.8532269799092891,0.0018455454604931277,0.5470411415355088,0.0011746078282590525,0.04739360368793588,0.22500816649438357,0.3865415542747608,0.0013726793612145048,0.20949298131533792,0.001163091865812608,4.30820296420557,0.0033072446427846354,2.2903459210081625,0.0061740648988174805,24,25,25,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 506779550797525760,506779550797525760,1127769413,2015.5,31.952002059900057,0.021261293504157678,58.44353369208628,0.024652079796407454,0.3298271302772772,0.030805724736590653,10.706683,-0.055271986338208456,0.056863563324898864,-1.2451271921663851,0.0616834878681897,0.12451288,0.16117133,-0.10630695,-0.060473897,0.037522055,-0.0649213,-0.053111076,0.18284643,0.023641506,0.069742694,291,291,289,2,3.8060849,383.89413,0.0,0.0,31,false,209.70464,1.4825613523629502,0.005924060047705496,-0.044045977,33,14,0.043488577,0,36,false,308,5395114.952867733,53432.23807022488,100.97116,8.858364,35,2174374.227313226,70577.58863020781,30.80828,9.508053,36,5060116.081870772,104601.7079331193,48.37508,8.001519,1.3409334,0,1.5065336,0.6496887,0.8568449,,,0,,,,VARIABLE,132.8016983813788,-2.9571472754767902,53.17616823199984,42.19398336476135,100001,4402.12,4283.21,4486.6665,,,,,,,200111,88.00803,84.72245,92.96241,2620.5166,2230.851,3010.1821,http://geadata.esac.esa.int/data-server/datalink/links?ID=506779550797525760,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=506779550797525760,270,VX Per,DCEP,1.037,6.879,6.439,6.24,0.06,0.03,,,11.84,0.05,9678,447,"a ",LIII,31.952,58.44353,0.013846500210846128,V* VX Per,31.9520025146,58.4435390531,0.0,0.0,90.0,158,02 07 48.48060,+58 26 36.7406,deltaCep,V* |cC*|*  |IR,-36.3,,G2IV,,0.3298,-0.06,-1.25,,,,10.47,9.37,,7.024,6.52,6.291,,,,,,0.019318,369295549951641967,506779550797525760,10.87726937843332,2.3693313847111358E-4,,,,,,,1678.5490230871562,3.350740578014714E-4,1677.9867624277347,3.350740578014714E-4,1678.8339272302887,3.350740578014714E-4,8.836893152786148,4.940674299963065E-4,9.575916246986672,0.0014347813658173547,8.041643178378324,3.4424375855024984E-4,0.5500978388561393,6.17966331636179E-4,0.9118599125429316,0.01914322816437969,0.49951661443737283,0.0015169993149617225,,,0.044294140355588374,0.002833250810535422,0.1948030454773775,0.001905430743499975,5.888402077002489,0.053251983996955604,4.602633800402309,0.014114918215121704,35,31,31,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 506923449381427968,506923449381427968,1040304539,2015.5,32.69321502712241,0.019599804795459867,59.253693682655545,0.023471211309603196,0.12666473254229677,0.03302215482519524,3.83575,-0.5815307643563226,0.06135909145273916,-0.2007441972598315,0.057266053592275094,-0.106831126,0.09241069,-0.07325342,-0.27703792,0.18403322,-0.38057658,-0.07152857,-0.17627074,0.13288207,-0.28013524,342,342,340,2,6.867665,545.13934,0.0,0.0,31,false,312.59558,1.4244424803310667,0.005005324424096221,-0.019172419,39,13,0.04620069,0,42,true,360,226461.95402029305,2063.0078659238106,109.772705,12.300878,35,72215.142688073,2252.4181877980723,32.06116,13.204818,38,223917.15144062505,5608.775055762616,39.92265,11.386702,1.307647,0,1.8181162,0.9039402,0.914176,-57.468939623193016,3.4980334955951213,22,6000.0,3.5,0.0,VARIABLE,132.92748842283257,-2.069700642778105,54.139312929233085,42.740421877458175,100001,4091.42,3965.39,4207.437,0.723,0.3926,2.089,0.3255,0.1784,1.0033,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=506923449381427968,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=506923449381427968,98,GL Cas,DCEP,0.6029,9.778,9.432,9.216,0.03,0.0,,,13.42,0.07,11773,449,"c ",LIII,32.69317,59.25364,0.21027601420914327,V* GL Cas,32.6932199247,59.253694547,0.0,0.0,90.0,21,02 10 46.37278,+59 15 13.3004,deltaCep,cC*|*  |V* |IR,-57.47,,,,0.1267,-0.58,-0.2,,,,14.03,,,9.906,9.482,9.261,,,,,,0.009536,369295549951641967,506923449381427968,4.0071975809806615,1.2554505789714243E-5,,,,,,,1690.2927940178745,1.775475235670543E-5,1726.3011787284413,1.775475235670543E-5,1726.356540071715,1.775475235670543E-5,12.236355962440097,1.2616031994709602E-4,13.072308984760975,5.20133486392247E-4,11.34777515954652,2.9973990410215733E-4,0.5626364444761229,4.44244548453495E-4,0.6706297565747956,0.0020020837881966295,0.436119326739,0.0010088665319144556,0.041252104856680516,0.2249722404726245,0.38833374289050315,5.117328472790233E-4,,,4.050343370659782,0.0017541083612872598,,,39,37,36,,,DCEP,,FUNDAMENTAL,
1635721458409799680,Gaia DR2 508915489570374272,508915489570374272,1354006357,2015.5,24.308407520526643,0.019152032969290002,57.75921613713841,0.03525176045049663,0.3455375786042788,0.03850860440644079,8.972997,-0.8465611317387698,0.05951005055029911,-0.9024151693239716,0.09365231992722763,-0.083458826,0.09192222,-0.067804,-0.104677044,-0.18861537,-0.16812162,-0.65955716,0.27142915,0.086380064,-0.058788862,348,348,343,5,3.9905908,451.9244,0.0,0.0,31,true,242.20833,1.4624800817741104,0.0055615825369520295,0.037832685,40,14,0.063328914,0,45,true,374,4755460.307452405,41288.239235982,115.17712,8.995384,42,1766927.7153327412,69305.835632787,25.494646,9.733341,41,4429191.2313967245,100712.76708748426,43.978447,8.146109,1.3029484,0,1.5872326,0.737957,0.8492756,-55.70595877267969,6.173008466781425,9,4500.0,4.5,0.0,VARIABLE,129.0299626332994,-4.569300891920478,47.89265471961165,43.5245153231327,100001,4393.07,4289.6665,4606.8896,,,,,,,200111,79.355675,72.16034,83.227554,2113.115,1764.4087,2461.8213,http://geadata.esac.esa.int/data-server/datalink/links?ID=508915489570374272,http://geadata.esac.esa.int/data-server/data?RETRIEVAL_TYPE=epoch_photometry&ID=508915489570374272,111,RW Cas,DCEP,1.1701,6.829,6.366,6.175,0.22,0.28,,,12.21,0.05,9914,444,"a ","LII ",24.30842,57.75921,0.0325968392851175,V* RW Cas,24.3084143529,57.7592200225,0.0,0.0,90.0,133,01 37 14.01944,+57 45 33.1921,deltaCep,,-71.6,,G2,,0.3455,-0.85,-0.9,,,,9.44,8.58,,6.682,6.388,6.203,,,,,,0.019179,369295549951641967,508915489570374272,14.792372894981455,1.7573620866288793E-4,,,,,,,1695.1279920986947,2.485285296910843E-4,1797.4356214611046,2.485285296910843E-4,1798.9080971311414,2.485285296910843E-4,8.807420852628855,1.7215398721997767E-4,9.077153183834033,0.006917471174000502,8.009263645601946,2.763965949864444E-4,0.6610803794817812,4.271364801849281E-4,2.5234186589183762,0.015016713115449188,0.5553837420609327,7.072617223018593E-4,,,,,,,,,,,39,35,36,,,DCEP,,FUNDAMENTAL,
